id,title,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,year_norm,rating_norm,duration_norm
869,Movie_869,0.35,0.05,0.01,0.08,0.24,0.21,0.06,0.63,0.25,0.41
870,Movie_870,0.36,0.23,0.06,0.16,0.06,0.06,0.07,0.59,0.62,0.29
871,Movie_871,0.32,0.03,0.21,0.06,0.12,0.09,0.18,0.03,0.21,0.45
872,Movie_872,0.09,0.05,0.18,0.11,0.01,0.21,0.33,0.8,0.89,0.87
873,Movie_873,0.22,0.36,0.03,0.03,0.07,0.12,0.17,0.33,0.34,0.66
874,Movie_874,0.48,0.04,0.23,0.11,0.07,0.04,0.03,0.79,0.07,0.92
875,Movie_875,0.02,0.21,0.08,0.3,0.06,0.06,0.26,0.84,0.86,0.36
876,Movie_876,0.0,0.07,0.08,0.17,0.24,0.13,0.31,0.79,0.72,0.16
877,Movie_877,0.19,0.13,0.14,0.06,0.08,0.32,0.07,0.25,0.18,0.72
878,Movie_878,0.36,0.11,0.09,0.0,0.16,0.11,0.17,0.4,0.78,0.06
879,Movie_879,0.08,0.13,0.14,0.12,0.33,0.16,0.03,0.36,0.29,0.38
880,Movie_880,0.37,0.03,0.04,0.06,0.42,0.03,0.05,0.63,0.42,0.34
881,Movie_881,0.06,0.17,0.12,0.11,0.27,0.13,0.13,0.53,0.3,0.93
882,Movie_882,0.14,0.02,0.38,0.03,0.04,0.19,0.19,0.72,0.9,0.66
883,Movie_883,0.05,0.35,0.05,0.27,0.22,0.06,0.01,0.33,0.02,0.21
884,Movie_884,0.05,0.19,0.02,0.22,0.44,0.04,0.05,0.99,0.08,0.18
885,Movie_885,0.05,0.07,0.02,0.03,0.27,0.32,0.24,0.08,0.91,0.72
886,Movie_886,0.02,0.06,0.14,0.13,0.21,0.18,0.26,0.83,0.02,0.27
887,Movie_887,0.29,0.07,0.28,0.01,0.08,0.02,0.25,0.83,0.41,0.67
888,Movie_888,0.03,0.05,0.25,0.02,0.16,0.16,0.33,0.17,0.83,0.12
889,Movie_889,0.17,0.01,0.16,0.03,0.1,0.08,0.46,0.88,0.01,0.76
890,Movie_890,0.18,0.09,0.03,0.5,0.14,0.05,0.01,0.96,0.6,0.41
891,Movie_891,0.43,0.06,0.21,0.06,0.12,0.02,0.1,0.64,0.15,0.81
892,Movie_892,0.04,0.1,0.29,0.04,0.27,0.04,0.21,0.87,0.31,0.57
893,Movie_893,0.1,0.17,0.28,0.11,0.17,0.11,0.07,0.13,0.9,0.25
894,Movie_894,0.13,0.27,0.06,0.03,0.03,0.1,0.37,0.63,0.36,0.9
895,Movie_895,0.08,0.02,0.15,0.34,0.09,0.01,0.31,0.2,0.2,0.86
896,Movie_896,0.04,0.05,0.25,0.02,0.31,0.2,0.13,0.49,0.31,0.59
897,Movie_897,0.01,0.0,0.2,0.07,0.38,0.12,0.21,0.04,0.99,0.99
898,Movie_898,0.15,0.03,0.61,0.05,0.12,0.04,0.01,0.83,0.89,0.93
899,Movie_899,0.03,0.15,0.3,0.21,0.3,0.01,0.01,0.41,0.13,0.79
900,Movie_900,0.08,0.05,0.02,0.23,0.27,0.02,0.33,0.33,0.09,0.42
901,Movie_901,0.24,0.17,0.01,0.07,0.24,0.28,0.0,0.0,0.9,0.58
902,Movie_902,0.12,0.11,0.02,0.04,0.38,0.18,0.16,0.51,0.29,0.16
903,Movie_903,0.48,0.07,0.02,0.11,0.0,0.25,0.07,0.03,0.1,0.58
904,Movie_904,0.16,0.36,0.04,0.26,0.02,0.0,0.16,0.81,0.63,0.94
905,Movie_905,0.41,0.01,0.01,0.04,0.26,0.23,0.04,0.99,0.62,0.53
906,Movie_906,0.03,0.18,0.05,0.04,0.17,0.35,0.17,0.89,0.58,0.99
907,Movie_907,0.34,0.08,0.3,0.05,0.11,0.03,0.09,0.53,0.98,0.08
908,Movie_908,0.29,0.07,0.29,0.06,0.01,0.01,0.27,0.4,0.93,0.21
909,Movie_909,0.19,0.33,0.11,0.07,0.11,0.06,0.14,1.0,0.5,0.72
910,Movie_910,0.17,0.03,0.07,0.02,0.25,0.07,0.39,0.84,0.3,0.79
911,Movie_911,0.01,0.15,0.13,0.21,0.06,0.38,0.06,0.11,0.5,0.52
912,Movie_912,0.4,0.19,0.0,0.01,0.25,0.04,0.1,0.44,0.86,0.57
913,Movie_913,0.04,0.34,0.07,0.46,0.04,0.03,0.02,0.67,0.45,0.62
914,Movie_914,0.33,0.05,0.35,0.05,0.04,0.03,0.15,0.08,0.51,0.28
915,Movie_915,0.06,0.18,0.12,0.06,0.06,0.3,0.22,0.17,0.13,0.43
916,Movie_916,0.03,0.3,0.28,0.03,0.02,0.09,0.25,0.23,0.08,0.31
917,Movie_917,0.13,0.14,0.09,0.34,0.19,0.01,0.09,0.08,0.95,0.32
918,Movie_918,0.5,0.12,0.03,0.04,0.23,0.03,0.06,0.32,0.72,0.81
919,Movie_919,0.32,0.04,0.12,0.29,0.0,0.07,0.17,0.01,0.24,0.5
920,Movie_920,0.13,0.03,0.07,0.12,0.46,0.02,0.17,0.35,0.57,0.41
921,Movie_921,0.28,0.08,0.27,0.11,0.12,0.1,0.05,0.71,0.16,0.61
922,Movie_922,0.03,0.25,0.06,0.55,0.01,0.05,0.04,0.0,0.55,0.36
923,Movie_923,0.02,0.18,0.11,0.13,0.42,0.05,0.09,0.51,0.38,0.64
924,Movie_924,0.08,0.1,0.07,0.56,0.1,0.09,0.01,0.11,0.83,0.67
925,Movie_925,0.04,0.25,0.04,0.25,0.04,0.05,0.32,0.05,0.47,0.28
926,Movie_926,0.06,0.22,0.3,0.05,0.06,0.27,0.04,0.51,0.95,0.66
927,Movie_927,0.0,0.07,0.43,0.05,0.24,0.11,0.09,0.19,0.41,0.33
928,Movie_928,0.39,0.01,0.18,0.08,0.04,0.0,0.29,0.32,0.86,0.93
929,Movie_929,0.16,0.07,0.03,0.16,0.14,0.07,0.36,0.03,0.97,0.34
930,Movie_930,0.36,0.17,0.13,0.22,0.03,0.02,0.08,0.35,0.21,0.79
931,Movie_931,0.01,0.16,0.5,0.2,0.01,0.11,0.02,0.73,1.0,0.87
932,Movie_932,0.27,0.11,0.02,0.12,0.09,0.08,0.32,0.49,0.52,0.28
933,Movie_933,0.19,0.04,0.18,0.1,0.09,0.37,0.04,0.32,0.09,0.72
934,Movie_934,0.09,0.18,0.15,0.16,0.11,0.19,0.12,0.77,0.74,0.19
935,Movie_935,0.05,0.18,0.4,0.06,0.02,0.04,0.25,0.64,0.75,0.28
936,Movie_936,0.06,0.04,0.24,0.24,0.02,0.37,0.02,0.57,0.59,0.92
937,Movie_937,0.11,0.42,0.11,0.03,0.05,0.02,0.26,0.84,0.04,0.11
938,Movie_938,0.3,0.04,0.01,0.24,0.29,0.03,0.08,0.84,0.58,0.43
939,Movie_939,0.11,0.03,0.19,0.12,0.02,0.25,0.28,0.03,0.97,0.17
940,Movie_940,0.13,0.14,0.13,0.41,0.04,0.12,0.03,0.49,0.01,0.74
941,Movie_941,0.01,0.5,0.01,0.19,0.04,0.13,0.13,0.81,0.07,0.14
942,Movie_942,0.03,0.07,0.18,0.11,0.36,0.02,0.24,0.13,0.97,0.3
943,Movie_943,0.42,0.19,0.01,0.0,0.27,0.1,0.01,0.57,0.64,0.05
944,Movie_944,0.2,0.01,0.17,0.06,0.02,0.33,0.22,0.63,0.86,0.67
945,Movie_945,0.38,0.24,0.02,0.06,0.25,0.04,0.02,0.12,0.93,0.38
946,Movie_946,0.05,0.05,0.14,0.0,0.0,0.19,0.56,0.53,0.23,0.88
947,Movie_947,0.25,0.09,0.02,0.37,0.16,0.01,0.1,0.87,0.75,0.09
948,Movie_948,0.1,0.12,0.1,0.19,0.25,0.14,0.1,0.6,0.25,0.64
949,Movie_949,0.19,0.15,0.05,0.26,0.02,0.16,0.18,0.71,0.13,0.63
950,Movie_950,0.01,0.05,0.23,0.01,0.4,0.3,0.01,0.37,0.89,0.38
951,Movie_951,0.14,0.25,0.03,0.24,0.02,0.13,0.2,0.28,0.64,0.96
952,Movie_952,0.06,0.06,0.04,0.13,0.18,0.07,0.45,0.44,0.76,0.59
953,Movie_953,0.17,0.45,0.0,0.03,0.11,0.08,0.16,0.35,0.48,0.76
954,Movie_954,0.0,0.21,0.03,0.25,0.09,0.12,0.3,0.8,0.51,0.81
955,Movie_955,0.16,0.16,0.03,0.12,0.16,0.15,0.22,0.37,0.9,0.72
956,Movie_956,0.15,0.06,0.1,0.28,0.28,0.07,0.05,0.91,0.2,0.48
957,Movie_957,0.15,0.08,0.04,0.02,0.05,0.49,0.17,0.85,0.67,0.87
958,Movie_958,0.35,0.03,0.08,0.15,0.02,0.23,0.13,0.73,0.15,0.09
959,Movie_959,0.32,0.04,0.06,0.17,0.05,0.13,0.23,0.63,0.2,0.61
960,Movie_960,0.07,0.34,0.09,0.1,0.04,0.33,0.02,0.69,0.27,0.96
961,Movie_961,0.3,0.12,0.21,0.03,0.05,0.14,0.17,0.0,0.73,0.65
962,Movie_962,0.09,0.09,0.13,0.46,0.06,0.04,0.13,0.56,0.88,0.53
963,Movie_963,0.11,0.23,0.14,0.05,0.09,0.1,0.28,0.79,0.43,0.06
964,Movie_964,0.07,0.62,0.06,0.16,0.02,0.02,0.05,0.32,0.09,0.06
965,Movie_965,0.15,0.04,0.52,0.19,0.09,0.0,0.01,0.05,0.21,0.69
966,Movie_966,0.13,0.03,0.28,0.03,0.35,0.11,0.07,0.99,0.93,0.86
967,Movie_967,0.04,0.11,0.04,0.03,0.07,0.34,0.36,0.23,0.04,0.4
968,Movie_968,0.2,0.03,0.09,0.04,0.14,0.45,0.04,0.85,0.09,0.83
969,Movie_969,0.19,0.02,0.11,0.01,0.13,0.53,0.01,0.75,0.67,0.49
970,Movie_970,0.09,0.28,0.28,0.05,0.2,0.05,0.05,0.0,0.34,0.11
971,Movie_971,0.31,0.32,0.03,0.1,0.02,0.13,0.1,0.93,0.74,0.04
972,Movie_972,0.05,0.0,0.22,0.18,0.01,0.39,0.14,0.49,0.18,0.22
973,Movie_973,0.01,0.01,0.19,0.21,0.37,0.18,0.04,0.13,0.22,0.72
974,Movie_974,0.04,0.03,0.04,0.05,0.02,0.14,0.68,0.68,0.07,0.78
975,Movie_975,0.12,0.08,0.13,0.11,0.19,0.08,0.29,0.91,0.24,0.0
976,Movie_976,0.01,0.12,0.06,0.43,0.0,0.21,0.17,0.25,0.22,0.44
977,Movie_977,0.47,0.14,0.03,0.18,0.05,0.1,0.03,0.49,0.46,0.51
978,Movie_978,0.07,0.08,0.0,0.37,0.17,0.09,0.23,0.92,0.66,0.26
979,Movie_979,0.1,0.2,0.29,0.23,0.13,0.02,0.02,0.73,0.61,0.18
980,Movie_980,0.01,0.13,0.25,0.45,0.04,0.09,0.03,0.6,0.16,0.33
981,Movie_981,0.12,0.08,0.08,0.09,0.29,0.33,0.01,0.84,0.79,0.87
982,Movie_982,0.06,0.13,0.07,0.26,0.1,0.23,0.14,0.35,0.05,0.82
983,Movie_983,0.08,0.18,0.09,0.02,0.05,0.55,0.02,0.63,0.39,0.73
984,Movie_984,0.28,0.01,0.33,0.22,0.02,0.12,0.03,0.15,0.93,0.84
985,Movie_985,0.06,0.29,0.01,0.3,0.01,0.12,0.21,0.84,0.3,0.54
986,Movie_986,0.03,0.05,0.47,0.23,0.01,0.15,0.05,0.25,0.65,0.91
987,Movie_987,0.02,0.07,0.14,0.05,0.42,0.08,0.22,0.0,0.9,0.28
988,Movie_988,0.14,0.13,0.52,0.04,0.01,0.1,0.05,0.75,0.36,0.79
989,Movie_989,0.02,0.05,0.16,0.18,0.01,0.33,0.24,0.15,0.57,0.09
990,Movie_990,0.17,0.25,0.05,0.41,0.06,0.04,0.01,0.29,0.28,0.22
991,Movie_991,0.15,0.23,0.08,0.15,0.15,0.17,0.07,0.99,0.37,0.69
992,Movie_992,0.02,0.11,0.35,0.17,0.01,0.11,0.22,0.08,0.25,0.82
993,Movie_993,0.28,0.17,0.06,0.08,0.13,0.28,0.01,0.09,0.32,0.2
994,Movie_994,0.11,0.0,0.39,0.11,0.22,0.14,0.03,0.73,0.34,0.44
995,Movie_995,0.0,0.28,0.33,0.05,0.21,0.13,0.0,0.19,0.27,0.27
996,Movie_996,0.1,0.08,0.23,0.18,0.19,0.17,0.05,0.73,0.98,0.58
997,Movie_997,0.07,0.19,0.06,0.21,0.21,0.15,0.1,0.13,0.15,0.76
998,Movie_998,0.03,0.18,0.08,0.18,0.01,0.5,0.02,0.13,0.63,0.28
999,Movie_999,0.12,0.19,0.06,0.33,0.07,0.15,0.08,0.71,0.26,0.16
